age,league,height_cm,weight_kg,eur_value,overall,potential,pac,sho,pas,dri,def,phy,international_reputation,skill_moves,weak_foot,work_rate_att,work_rate_def,preferred_foot,crossing,finishing,heading_accuracy,short_passing,volleys,dribbling,curve,free_kick_accuracy,long_passing,ball_control,acceleration,sprint_speed,agility,reactions,balance,shot_power,jumping,stamina,strength,long_shots,aggression,interceptions,positioning,vision,penalties,composure,marking,standing_tackle,sliding_tackle,gk_diving,gk_handling,gk_kicking,gk_positioning,gk_reflexes,rs,rw,rf,ram,rcm,rm,rdm,rcb,rb,rwb,st,lw,cf,cam,cm,lm,cdm,cb,lb,lwb,ls,lf,lam,lcm,ldm,lcb,1_on_1_rush_trait,acrobatic_clearance_trait,argues_with_officials_trait,avoids_using_weaker_foot_trait,backs_into_player_trait,bicycle_kicks_trait,cautious_with_crosses_trait,chip_shot_trait,chipped_penalty_trait,comes_for_crosses_trait,corner_specialist_trait,diver_trait,dives_into_tackles_trait,diving_header_trait,driven_pass_trait,early_crosser_trait,fan's_favourite_trait,fancy_flicks_trait,finesse_shot_trait,flair_trait,flair_passes_trait,gk_flat_kick_trait,gk_long_throw_trait,gk_up_for_corners_trait,giant_throw_in_trait,inflexible_trait,injury_free_trait,injury_prone_trait,leadership_trait,long_passer_trait,long_shot_taker_trait,long_throw_in_trait,one_club_player_trait,outside_foot_shot_trait,playmaker_trait,power_free_kick_trait,power_header_trait,second_wind_trait,selfish_trait,skilled_dribbling_trait,stutter_penalty_trait,swerve_pass_trait,takes_finesse_free_kicks_trait,target_forward_trait,team_player_trait,technical_dribbler_trait,tries_to_beat_defensive_line_trait,poacher_speciality,speedster_speciality,aerial_threat_speciality,dribbler_speciality,playmaker_speciality,engine_speciality,distance_shooter_speciality,crosser_speciality,free_kick_specialist_speciality,tackling_speciality,tactician_speciality,acrobat_speciality,strength_speciality,clinical_finisher_speciality,prefers_rs,prefers_rw,prefers_rf,prefers_ram,prefers_rcm,prefers_rm,prefers_rdm,prefers_rcb,prefers_rb,prefers_rwb,prefers_st,prefers_lw,prefers_cf,prefers_cam,prefers_cm,prefers_lm,prefers_cdm,prefers_cb,prefers_lb,prefers_lwb,prefers_ls,prefers_lf,prefers_lam,prefers_lcm,prefers_ldm,prefers_lcb,prefers_gk,country
21,Spanish Segunda División,176,67,42e5,72,81,62,52,70,73,69,51,1,3,3,Medium,Medium,Right,54,37,42,80,56,70,64,42,74,76,63,61,73,74,77,65,62,61,43,68,58,71,65,73,44,60,70,74,72,9,10,14,13,7,59,66,66,70,72,67,71,65,68,69,59,66,66,70,72,67,71,65,68,69,59,66,70,72,71,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,Spain
21,Spanish Primera División,180,72,48e5,72,81,80,68,66,77,49,68,1,4,3,Medium,Medium,Right,59,68,56,66,66,78,72,62,65,77,81,80,75,72,72,68,72,76,68,73,55,60,61,71,58,62,44,46,47,15,14,7,7,10,69,72,71,72,69,71,62,56,61,63,69,72,71,72,69,71,62,56,61,63,69,71,72,69,62,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Spain
27,German Bundesliga,181,78,26e5,72,72,58,48,65,66,70,72,1,2,3,Medium,Medium,Right,54,41,61,75,40,64,53,48,68,69,61,55,69,71,64,62,87,74,72,49,68,75,51,64,50,76,69,70,68,6,13,13,10,9,58,61,61,63,67,63,71,70,68,68,58,61,61,63,67,63,71,70,68,68,58,61,63,67,71,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,Germany
26,English Championship,189,82,31e5,72,74,53,34,38,35,72,78,1,2,2,Low,High,Left,44,30,72,41,30,26,41,20,40,39,52,53,46,67,48,61,70,64,82,19,86,71,23,27,35,46,72,73,74,11,6,14,9,11,45,38,38,36,42,40,60,71,62,58,45,38,38,36,42,40,60,71,62,58,45,38,36,42,60,71,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,England
30,Spanish Segunda División,191,81,3e6,72,72,56,70,55,68,26,73,1,3,2,Medium,Medium,Right,36,75,77,65,76,64,62,69,50,76,54,58,67,66,69,66,65,69,82,59,56,33,77,56,70,66,15,18,20,6,9,6,13,9,71,64,68,66,60,63,48,44,44,46,71,64,68,66,60,63,48,44,44,46,71,68,66,60,48,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Spain
24,Spanish Segunda División,176,71,36e5,72,78,72,48,64,66,69,77,1,2,3,Medium,High,Right,66,39,56,68,37,63,45,46,69,67,75,70,69,69,77,63,80,89,73,58,73,74,32,61,48,63,66,71,70,12,16,13,15,10,56,61,58,61,65,64,71,69,71,71,56,61,58,61,65,64,71,69,71,71,56,58,61,65,71,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,Spain
22,Spanish Primera División,180,73,36e5,72,78,78,53,64,65,66,67,1,2,3,High,Medium,Right,73,53,62,70,39,62,71,32,61,70,76,79,65,70,68,60,66,81,64,49,59,64,63,55,36,62,66,67,73,8,8,7,11,9,63,66,64,64,65,68,67,66,71,71,63,66,64,64,65,68,67,66,71,71,63,64,64,65,67,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,Spain
30,Spanish Primera División,172,68,3e6,72,72,77,71,58,75,25,62,1,3,3,High,Medium,Right,56,76,65,64,65,74,49,50,49,75,76,77,82,73,76,69,76,63,61,63,62,26,71,60,69,62,14,23,20,6,13,8,14,11,71,71,71,69,61,69,47,42,47,50,71,71,71,69,61,69,47,42,47,50,71,71,69,61,47,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Spain
29,French Ligue 2,171,68,3e6,72,72,64,65,72,72,52,53,2,3,4,Medium,Medium,Right,69,61,52,72,63,70,74,73,72,73,64,64,78,70,78,70,33,42,56,67,63,68,72,76,61,71,39,59,35,16,6,15,12,13,66,69,69,71,69,68,62,55,58,60,66,69,69,71,69,68,62,55,58,60,66,69,71,69,62,55,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,France
22,Spanish Primera División,182,70,36e5,72,78,72,48,58,70,70,70,1,2,3,Medium,Medium,Right,71,53,65,62,37,71,57,45,46,67,74,71,72,69,66,46,64,76,69,39,68,70,63,49,45,64,67,73,76,7,13,6,9,15,61,65,62,61,61,65,66,69,71,71,61,65,62,61,61,65,66,69,71,71,61,62,61,61,66,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,Spain
28,Italian Serie A,187,70,25e5,72,72,69,37,63,66,70,76,1,2,3,Medium,Medium,Left,72,20,65,66,43,66,67,32,64,63,70,69,71,70,64,62,74,79,75,43,75,70,44,54,44,69,70,72,73,10,9,10,13,13,54,59,56,58,62,62,69,71,71,70,54,59,56,58,62,62,69,71,71,70,54,56,58,62,69,71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,Italy
21,English Premier League,176,81,46e5,72,80,85,67,62,77,45,66,1,3,4,Medium,Medium,Right,66,65,35,67,50,78,65,31,57,76,85,85,75,64,80,79,60,69,71,68,50,46,68,58,57,65,42,49,46,13,15,7,13,13,68,72,71,69,65,71,57,52,59,62,68,72,71,69,65,71,57,52,59,62,68,71,69,65,57,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,England
20,English Premier League,175,64,5e6,72,82,72,61,75,75,58,58,1,4,3,Medium,Medium,Left,78,58,52,72,60,76,78,74,76,70,75,70,80,70,80,69,65,59,56,62,59,66,64,78,59,61,51,62,59,15,11,13,11,11,65,71,69,71,70,71,66,60,65,67,65,71,69,71,70,71,66,60,65,67,65,69,71,70,66,60,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,England
30,Italian Serie B,189,82,23e5,72,72,56,26,39,44,70,82,1,2,3,Medium,Medium,Right,26,16,68,59,22,35,12,11,55,52,55,56,47,69,50,51,84,73,92,30,70,68,12,21,12,66,70,72,66,14,5,6,13,6,43,39,40,41,49,43,64,71,62,59,43,39,40,41,49,43,64,71,62,59,43,40,41,49,64,71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,Italy
28,Spanish Segunda División,180,76,25e5,72,72,74,24,50,50,72,80,1,2,3,Medium,Medium,Right,69,23,48,49,25,39,39,39,42,58,68,78,64,71,54,25,82,81,79,17,80,72,48,44,40,64,74,75,80,9,10,13,11,12,46,51,47,48,52,55,65,71,71,69,46,51,47,48,52,55,65,71,71,69,46,47,48,52,65,71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,Spain
35,Italian Serie B,179,75,14e5,72,72,65,71,56,70,21,72,2,2,2,Medium,Medium,Left,50,75,77,63,74,69,63,64,45,70,65,65,74,70,80,72,81,75,71,56,68,15,76,53,79,69,15,14,15,9,9,5,9,8,71,66,68,65,58,65,44,41,43,46,71,66,68,65,58,65,44,41,43,46,71,68,65,58,44,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Italy
28,English Championship,187,78,31e5,72,72,53,67,72,74,49,71,1,3,3,Medium,Medium,Left,64,66,52,74,71,75,74,70,74,75,53,53,75,70,69,71,53,69,76,69,66,58,67,75,55,67,39,56,35,12,8,8,12,6,67,69,69,71,71,69,64,56,57,60,67,69,69,71,71,69,64,56,57,60,67,69,71,71,64,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,England
30,English Championship,183,76,29e5,72,72,88,71,64,73,47,68,1,4,3,Medium,Medium,Right,67,68,55,64,71,75,68,63,55,72,89,88,75,70,66,78,73,71,72,73,55,38,66,67,67,59,48,52,43,14,15,8,9,14,71,72,72,70,65,71,57,55,60,62,71,72,72,70,65,71,57,55,60,62,71,72,70,65,57,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,England
32,German Bundesliga,188,88,18e5,72,72,35,48,59,49,72,63,2,2,3,Low,Medium,Right,48,27,79,68,35,42,35,57,66,62,34,36,36,71,44,68,65,34,72,75,76,67,34,57,76,66,73,72,71,12,7,11,11,11,52,49,51,53,59,49,66,71,61,59,52,49,51,53,59,49,66,71,61,59,52,51,53,59,66,71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,Germany
18,German Bundesliga,186,80,49e5,72,85,72,35,55,53,73,72,1,2,3,Low,High,Right,57,26,70,64,26,44,31,29,62,62,69,74,68,66,51,60,72,79,70,33,68,70,37,42,33,73,76,75,70,14,9,11,6,7,52,52,51,52,57,56,68,71,70,68,52,52,51,52,57,56,68,71,70,68,52,51,52,57,68,71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,Germany
24,English Championship,188,84,34e5,72,76,55,61,69,65,69,71,1,2,3,Medium,Medium,Right,59,59,62,76,62,64,56,51,71,69,54,56,61,72,61,67,64,71,74,65,67,65,55,73,50,72,69,73,67,16,12,16,11,12,63,64,65,67,70,65,71,69,67,67,63,64,65,67,70,65,71,69,67,67,63,65,67,70,71,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,England
26,Spanish Segunda División,182,72,37e5,72,73,79,74,67,71,31,65,1,3,5,High,Low,Left,74,75,46,64,54,70,79,68,61,73,79,79,74,68,63,81,59,83,60,72,58,34,71,65,66,69,25,30,26,8,14,16,8,13,70,72,71,70,65,71,52,43,53,57,70,72,71,70,65,71,52,43,53,57,70,71,70,65,52,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,Spain
29,French Ligue 1,187,86,31e5,72,72,64,71,55,64,35,75,1,2,4,High,High,Right,53,72,78,59,66,63,49,62,53,66,63,65,62,70,51,74,75,71,80,67,67,44,79,51,65,73,24,31,23,11,8,15,11,7,71,65,67,64,60,63,51,50,49,51,71,65,67,64,60,63,51,50,49,51,71,67,64,60,51,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,France
24,Spanish Segunda División,174,68,42e5,72,77,78,59,64,75,34,56,1,4,3,High,Medium,Right,65,62,43,69,42,77,58,49,64,72,79,78,79,70,72,57,64,91,43,58,45,41,64,57,51,62,29,32,34,7,12,13,12,8,63,70,68,68,65,71,54,43,55,59,63,70,68,68,65,71,54,43,55,59,63,68,68,65,54,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Spain
28,English Championship,177,70,25e5,72,72,65,62,66,69,68,77,1,2,3,Medium,High,Right,64,57,68,70,61,66,56,59,68,72,64,65,76,71,74,70,75,78,75,66,81,72,62,65,52,65,61,71,69,11,6,16,10,9,66,66,66,67,69,67,71,70,69,69,66,66,66,67,69,67,71,70,69,69,66,66,67,69,71,70,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,England
26,English Championship,172,65,26e5,72,72,80,56,68,72,70,66,2,3,4,High,Medium,Right,69,45,56,71,59,70,57,60,70,71,81,79,83,72,84,72,74,66,61,58,76,73,66,66,60,73,70,71,71,12,10,11,15,6,64,68,67,68,69,69,71,69,71,71,64,68,67,68,69,69,71,69,71,71,64,67,68,69,71,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,England
27,Italian Serie A,186,83,3e6,72,74,60,33,33,38,73,76,1,2,2,High,Medium,Right,22,35,72,47,37,25,31,18,45,47,52,66,55,57,55,40,81,65,86,25,65,70,22,17,34,65,74,75,75,12,10,10,9,10,45,38,38,37,43,39,60,71,61,57,45,38,38,37,43,39,60,71,61,57,45,38,37,43,60,71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,Italy
30,English Premier League,186,80,3e6,72,72,56,73,52,66,32,73,1,2,4,Medium,Medium,Right,45,73,76,60,72,63,52,54,44,73,53,59,64,74,56,76,72,68,76,67,74,34,75,51,83,65,17,37,15,12,12,11,9,11,71,64,67,64,59,62,50,48,46,48,71,64,67,64,59,62,50,48,46,48,71,67,64,59,50,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,England
34,French Ligue 1,193,90,95e4,72,72,32,54,59,49,71,79,2,2,2,Medium,High,Right,48,46,76,64,45,45,48,53,71,55,28,35,46,68,31,69,80,66,85,61,79,68,44,56,55,65,72,71,67,6,9,16,13,13,56,50,52,54,61,52,68,71,61,60,56,50,52,54,61,52,68,71,61,60,56,52,54,61,68,71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,France
27,English Championship,169,61,32e5,72,72,64,67,76,76,44,49,1,3,2,Medium,Medium,Left,77,63,42,76,74,72,72,70,77,75,68,61,90,70,91,70,64,78,32,71,53,57,65,76,70,70,43,38,40,6,9,10,8,12,64,71,70,72,71,72,61,48,59,63,64,71,70,72,71,72,61,48,59,63,64,70,72,71,61,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,England
25,German Bundesliga,177,71,37e5,72,73,76,74,70,77,42,58,1,4,4,High,Low,Left,73,68,45,68,69,78,80,77,70,77,77,75,78,64,77,86,72,55,59,81,54,48,65,68,75,49,39,41,38,11,11,11,9,7,69,73,72,72,67,71,57,50,56,59,69,73,72,72,67,71,57,50,56,59,69,72,72,67,57,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,Germany
25,English Championship,187,77,38e5,72,75,80,70,72,72,68,78,1,3,3,Medium,Medium,Right,75,64,63,72,71,73,77,75,71,71,80,80,73,71,64,83,71,85,77,70,72,63,66,69,76,69,72,68,67,15,8,14,16,15,71,72,71,71,71,73,71,69,72,72,71,72,71,71,71,73,71,69,72,72,71,71,71,71,71,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,England
20,French Ligue 1,189,78,44e5,72,82,70,39,41,54,72,74,1,2,3,Medium,High,Right,30,36,70,57,30,48,33,25,42,59,67,73,60,72,52,53,73,71,74,37,77,72,28,30,40,65,72,74,69,12,5,11,14,13,52,49,50,49,52,50,64,71,66,63,52,49,50,49,52,50,64,71,66,63,52,50,49,52,64,71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,France
27,German 2. Bundesliga,186,85,33e5,72,72,76,71,65,69,30,75,1,3,3,Medium,Medium,Right,68,73,69,69,56,70,61,39,63,69,75,77,70,67,64,75,75,69,81,67,68,29,67,63,69,67,17,33,19,13,10,6,15,14,71,70,70,68,63,69,51,47,50,53,71,70,70,68,63,69,51,47,50,53,71,70,68,63,51,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Germany
31,German 2. Bundesliga,177,77,27e5,72,72,74,72,66,76,27,64,2,3,3,Medium,Medium,Right,67,73,68,74,74,77,67,63,54,74,75,74,76,74,72,74,84,64,66,66,52,23,74,59,68,73,19,26,23,13,9,7,13,16,73,73,73,71,64,71,49,44,49,53,73,73,73,71,64,71,49,44,49,53,73,73,71,64,49,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Germany
31,English Championship,180,68,21e5,72,72,69,66,65,63,70,81,1,3,3,Medium,High,Right,60,59,63,70,62,59,61,51,67,63,66,71,70,68,74,85,74,81,79,70,86,75,60,63,47,66,67,73,69,22,22,28,24,23,66,64,65,64,67,65,71,72,69,69,66,64,65,64,67,65,71,72,69,69,66,65,64,67,71,72,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,England
